#N+,N2+,N3+,N4+,O+,O2+,O4+,NO+,N2O+,NO2+,H+,H2+,H3+,OH+,H2O+,H3O+,e,O-,O2-,O3-,O4-,NO-,N2O-,NO2-,NO3-,H-,OH-,N(2_D),N2(A_3_Sigma),N2(B_3_Pi),O(1_D),H,N,O,O2(a_1_Delta),O3,NO,N2O,NO2,NO3,N2O3,N2O4,N2O5,H2,OH,HO2,H2O2,HNO,HNO2,HNO3,N2,O2,H2O,Time(s),StepNo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,103.69,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,2.0739e+06,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,5e-11,20000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,4.14769e+06,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,1e-10,40000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,6.22145e+06,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,1.5e-10,60000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,8.2952e+06,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,2e-10,80000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,1.03689e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,2.5e-10,100000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,1.24427e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,3e-10,120000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,1.45164e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,3.5e-10,140000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,1.659e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,4e-10,160000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,1.86637e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,4.5e-10,180000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,2.07374e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,5e-10,200000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,2.2811e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,5.5e-10,220000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,2.48846e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,6e-10,240000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,2.69582e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,6.5e-10,260000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,2.90318e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,7e-10,280000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,3.11054e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,7.5e-10,300000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,3.31789e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,8e-10,320000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,3.52525e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,8.5e-10,340000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,3.7326e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,9e-10,360000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,3.93995e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,9.5e-10,380000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,4.1473e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,1e-09,400000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,6.22069e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,1.5e-09,600000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,8.29393e+07,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,2e-09,800000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+18,0,0,1.0367e+08,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,2.5e-09,1000000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.977,0,0,0,1.2e+18,0,0,1.24399e+08,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,3e-09,1200000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.87,0,0,0,0,0,0,0,0,0,0,0,46.0912,442.75,147.999,0,0,1546.07,543.456,0,0,0,1.2e+18,0,0,1.45126e+08,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,3.5e-09,1400000
0,243.906,0,18.6771,0,0,0,0,0,0,0,0,0,0,48.5068,0,1075.44,0,0,0,0,0,0,0,0,0,0,914.747,1063.49,3096.69,2035.54,416.402,919.228,14978.5,1637.97,0,0,0,1.2e+18,0,0,1.65852e+08,0,0,708.456,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,4e-09,1600000
0,52881.1,0,3566.54,0,19730.9,51.4754,0,0,0,30.1075,0,0,189.261,10649.5,1624.53,85730.2,1252.3,1580.88,0,0,0,0,0,0,524.218,345.947,114074,21886.5,122230,89654.8,29259.1,114385,446027,22890,0,256.953,0,1.2e+18,0,0,1.86576e+08,0,357.913,36239.2,206.766,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,4.5e-09,1800000
0,1.28848e+10,0,7.35426e+08,1.27413e+06,5.62646e+09,1.2457e+07,1.21736e+06,0,393.289,1.61035e+07,67136.6,0,7.97826e+07,1.75349e+09,1.28052e+08,2.07663e+10,1.68554e+08,1.96967e+08,743540,277317,0,0,42.7339,0,7.94625e+07,2.69007e+07,2.36489e+10,2.1034e+09,1.81512e+10,1.32862e+10,4.84279e+09,2.36801e+10,5.78399e+10,2.64238e+09,110203,2.92494e+07,112556,1.2e+18,0,0,2.07299e+08,0,4.52202e+07,5.25596e+09,1.69173e+07,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,5e-09,2000000
471821,3.12155e+15,422687,2.07859e+14,1.64931e+11,1.23349e+15,4.28972e+12,2.7794e+11,3.78422,1.55914e+08,2.40188e+12,9.40281e+09,0,1.37248e+13,5.57771e+14,5.84724e+13,5.02645e+15,6.00762e+13,7.2509e+13,3.764e+11,1.44043e+11,19.1657,0,2.48969e+07,402.124,2.75335e+13,1.29226e+13,6.28418e+15,7.95357e+14,6.03683e+15,4.34173e+15,1.47009e+15,6.29646e+15,1.978e+16,9.53365e+14,5.4945e+10,1.17204e+13,5.70449e+10,1.2e+18,2.58057e+06,0,2.28019e+08,0,1.6708e+13,1.67512e+15,8.36169e+12,1210.82,0,0,5.43748e+06,1.92e+25,4.8e+24,1.2e+24,5.5e-09,2200000
1.99324e+09,2.13081e+17,1.0954e+10,1.8263e+16,7.83449e+11,9.627e+16,1.0925e+15,1.42765e+13,635709,5.03204e+10,1.99831e+13,5.96446e+10,9121.34,2.16738e+14,9.04126e+16,2.88233e+16,4.05652e+17,1.3204e+16,1.77521e+16,2.37904e+14,9.94103e+13,2.43634e+06,44.2574,1.22984e+10,649191,4.42498e+15,6.82398e+15,6.81844e+17,2.55441e+17,1.04746e+18,7.61108e+17,2.23677e+17,6.861e+17,4.29959e+18,2.41381e+17,3.60459e+13,4.14488e+15,3.63027e+13,1.2e+18,1.59858e+09,4865.95,2.48739e+08,0,5.26247e+15,3.27454e+17,4.27771e+15,1.49033e+08,49131.9,1.88214e+06,3.03903e+09,1.92e+25,4.8e+24,1.2e+24,6e-09,2400000
