1,N+,SRC:,4,6(x1)[1.6266e-15],126(x1)[1e-18],152(x1)[1e-17],165(x1)[1.3e-16],
1,N+,LOS:,30,24(x1)[1.69809e-42],47(x1)[2.19477e-42],108(x1)[1e-41],109(x1)[4.6e-41],110(x1)[5.5e-16],111(x1)[4.72e-16],112(x1)[8.33e-17],113(x1)[1e-18],114(x1)[3e-16],115(x1)[5e-16],116(x1)[1e-18],117(x1)[1e-41],118(x1)[2.7e-16],119(x1)[2.8e-17],120(x1)[3e-16],121(x1)[5e-16],122(x1)[3.4e-16],123(x1)[3.4e-16],124(x1)[1.19e-15],125(x1)[2.1e-16],316(x1)[2.0067e-13],317(x1)[2.0067e-13],318(x1)[2.0067e-13],319(x1)[2.0067e-13],320(x1)[2.0067e-13],321(x1)[2.0067e-13],322(x1)[2.0067e-13],323(x1)[1e-13],324(x1)[2.0067e-13],325(x1)[2.0067e-13],

2,N2+,SRC:,5,4(x1)[1.28411e-15],108(x1)[1e-41],112(x1)[8.33e-17],141(x1)[6.6e-17],150(x1)[2.46493e-15],
2,N2+,LOS:,38,25(x1)[6.76317e-16],26(x1)[6.1113e-16],27(x1)[1.69809e-42],48(x1)[2.19477e-42],126(x1)[1e-18],127(x1)[1.00671e-41],128(x1)[1.00671e-41],129(x1)[3e-16],130(x1)[6e-16],131(x1)[4e-16],132(x1)[3.9e-16],133(x1)[5e-17],134(x1)[3e-16],135(x1)[1.4e-16],136(x1)[1.81208e-16],137(x1)[1.00335e-17],138(x1)[5e-17],139(x1)[1e-16],140(x1)[2.3e-15],326(x1)[2.0067e-13],327(x1)[1e-13],328(x1)[2.0067e-13],329(x1)[1e-13],330(x1)[2.0067e-13],331(x1)[1e-13],332(x1)[2.0067e-13],333(x1)[1e-13],334(x1)[1e-13],335(x1)[2.0067e-13],336(x1)[1e-13],337(x1)[2.0067e-13],338(x1)[1e-13],339(x1)[2.0067e-13],340(x1)[1e-13],341(x1)[2.0067e-13],342(x1)[1e-13],343(x1)[2.0067e-13],344(x1)[1e-13],

3,N3+,SRC:,3,109(x1)[4.6e-41],127(x1)[1.00671e-41],129(x1)[3e-16],
3,N3+,LOS:,20,28(x1)[1.31123e-14],141(x1)[6.6e-17],142(x1)[2.3e-17],143(x1)[2e-17],144(x1)[4.4e-17],145(x1)[7e-17],146(x1)[7e-17],147(x1)[5e-17],148(x1)[7e-17],149(x1)[7e-17],364(x1)[1e-13],365(x1)[1e-13],366(x1)[1e-13],367(x1)[1e-13],368(x1)[1e-13],369(x1)[1e-13],370(x1)[1e-13],371(x1)[1e-13],372(x1)[1e-13],373(x1)[1e-13],

4,N4+,SRC:,1,128(x1)[1.00671e-41],
4,N4+,LOS:,21,29(x1)[1.28286e-13],150(x1)[2.46493e-15],151(x1)[3e-16],152(x1)[1e-17],153(x1)[3.9e-16],154(x1)[2.5e-16],155(x1)[5e-17],156(x1)[2.5e-16],157(x1)[2.4e-16],158(x1)[7.14276e-19],159(x1)[3e-15],374(x1)[1e-13],375(x1)[1e-13],376(x1)[1e-13],377(x1)[1e-13],378(x1)[1e-13],379(x1)[1e-13],380(x1)[1e-13],381(x1)[1e-13],382(x1)[1e-13],383(x1)[1e-13],

5,O+,SRC:,8,13(x1)[1.55741e-15],17(x1)[4.17455e-18],113(x1)[1e-18],116(x1)[1e-18],119(x1)[2.8e-17],137(x1)[1.00335e-17],156(x1)[2.5e-16],242(x1)[3.8e-16],
5,O+,LOS:,30,30(x1)[1.69809e-42],49(x1)[2.19477e-42],160(x1)[1e-41],161(x1)[6.08081e-41],162(x1)[1e-41],163(x1)[2.10704e-17],164(x1)[1e-16],165(x1)[1.3e-16],166(x1)[1e-18],167(x1)[3e-18],168(x1)[6.3e-16],169(x1)[2.3e-16],170(x1)[2e-17],171(x1)[5e-16],172(x1)[1.6e-15],173(x1)[6.8e-16],174(x1)[1.7e-15],175(x1)[3.3e-16],176(x1)[3.6e-16],177(x1)[3.2e-15],277(x1)[2.0067e-13],278(x1)[2.0067e-13],279(x1)[2.0067e-13],280(x1)[1e-13],281(x1)[2.0067e-13],282(x1)[2.0067e-13],283(x1)[2.0067e-13],284(x1)[2.0067e-13],285(x1)[2.0067e-13],286(x1)[2.0067e-13],

6,O2+,SRC:,20,10(x1)[1.97111e-15],120(x1)[3e-16],138(x1)[5e-17],139(x1)[1e-16],142(x1)[2.3e-17],157(x1)[2.4e-16],162(x1)[1e-41],163(x1)[2.10704e-17],164(x1)[1e-16],167(x1)[3e-18],170(x1)[2e-17],176(x1)[3.6e-16],185(x1)[3e-16],186(x1)[1.58341e-19],222(x1)[2.24e-16],243(x1)[1.17e-15],250(x1)[7.83e-16],258(x1)[5.9e-16],269(x1)[5.5e-17],270(x1)[4.3e-16],
6,O2+,LOS:,30,31(x1)[6.84466e-15],32(x1)[5.05201e-15],33(x1)[1.69809e-42],50(x1)[2.19477e-42],178(x1)[5.60023e-43],179(x1)[1.5e-16],180(x1)[1e-23],181(x1)[8.8e-16],182(x1)[4.6e-16],183(x1)[6.6e-16],184(x1)[1e-17],287(x1)[1e-13],288(x1)[2.0067e-13],289(x1)[2.0067e-13],290(x1)[1e-13],291(x1)[2.0067e-13],292(x1)[1e-13],293(x1)[1e-13],294(x1)[2.0067e-13],295(x1)[1e-13],296(x1)[2.0067e-13],297(x1)[1e-13],298(x1)[2.0067e-13],299(x1)[1e-13],300(x1)[2.0067e-13],301(x1)[1e-13],302(x1)[2.0067e-13],303(x1)[1e-13],304(x1)[2.0067e-13],305(x1)[1e-13],

7,O4+,SRC:,1,178(x1)[5.60023e-43],
7,O4+,LOS:,15,34(x1)[9.17101e-14],185(x1)[3e-16],186(x1)[1.58341e-19],187(x1)[6.8e-16],188(x1)[3e-16],306(x1)[1e-13],307(x1)[1e-13],308(x1)[1e-13],309(x1)[1e-13],310(x1)[1e-13],311(x1)[1e-13],312(x1)[1e-13],313(x1)[1e-13],314(x1)[1e-13],315(x1)[1e-13],

8,NO+,SRC:,41,110(x1)[5.5e-16],111(x1)[4.72e-16],115(x1)[5e-16],117(x1)[1e-41],118(x1)[2.7e-16],121(x1)[5e-16],123(x1)[3.4e-16],125(x1)[2.1e-16],131(x1)[4e-16],132(x1)[3.9e-16],133(x1)[5e-17],135(x1)[1.4e-16],136(x1)[1.81208e-16],143(x1)[2e-17],145(x1)[7e-17],147(x1)[5e-17],148(x1)[7e-17],153(x1)[3.9e-16],155(x1)[5e-17],160(x1)[1e-41],161(x1)[6.08081e-41],166(x1)[1e-18],169(x1)[2.3e-16],171(x1)[5e-16],179(x1)[1.5e-16],180(x1)[1e-23],182(x1)[4.6e-16],184(x1)[1e-17],187(x1)[6.8e-16],217(x1)[2.3e-16],218(x1)[1.2e-17],219(x1)[4.29e-16],221(x1)[4.59e-17],232(x1)[2.75e-16],244(x1)[1.9e-15],257(x1)[7e-16],259(x1)[5.2e-16],260(x1)[1.3e-15],268(x1)[1.9e-16],271(x1)[4.6e-16],275(x1)[1.5e-18],
8,NO+,LOS:,26,36(x1)[8.18478e-16],37(x1)[3.27391e-15],38(x1)[1.69809e-42],51(x1)[2.19477e-42],223(x1)[5.9e-16],224(x1)[1e-21],225(x1)[1.00671e-41],384(x1)[2.0067e-13],385(x1)[1e-13],386(x1)[2.0067e-13],387(x1)[1e-13],388(x1)[2.0067e-13],389(x1)[1e-13],390(x1)[2.0067e-13],391(x1)[1e-13],392(x1)[1e-13],393(x1)[2.0067e-13],394(x1)[1e-13],395(x1)[2.0067e-13],396(x1)[1e-13],397(x1)[2.0067e-13],398(x1)[1e-13],399(x1)[2.0067e-13],400(x1)[1e-13],401(x1)[2.0067e-13],402(x1)[1e-13],

9,N2O+,SRC:,6,130(x1)[6e-16],146(x1)[7e-17],151(x1)[3e-16],168(x1)[6.3e-16],225(x1)[1.00671e-41],261(x1)[2.13e-16],
9,N2O+,LOS:,26,35(x1)[1.31123e-14],217(x1)[2.3e-16],218(x1)[1.2e-17],219(x1)[4.29e-16],220(x1)[2.21e-16],221(x1)[4.59e-17],222(x1)[2.24e-16],345(x1)[2.0067e-13],346(x1)[1e-13],347(x1)[2.0067e-13],348(x1)[1e-13],349(x1)[2.0067e-13],350(x1)[1e-13],351(x1)[2.0067e-13],352(x1)[1e-13],353(x1)[2.0067e-13],354(x1)[1e-13],355(x1)[2.0067e-13],356(x1)[1e-13],357(x1)[2.0067e-13],358(x1)[1e-13],359(x1)[1e-13],360(x1)[2.0067e-13],361(x1)[1e-13],362(x1)[2.0067e-13],363(x1)[1e-13],

10,NO2+,SRC:,15,23(x1)[5.72435e-15],114(x1)[3e-16],134(x1)[3e-16],144(x1)[4.4e-17],149(x1)[7e-17],154(x1)[2.5e-16],172(x1)[1.6e-15],181(x1)[8.8e-16],183(x1)[6.6e-16],188(x1)[3e-16],220(x1)[2.21e-16],223(x1)[5.9e-16],224(x1)[1e-21],272(x1)[1.2e-15],276(x1)[5.5e-16],
10,NO2+,LOS:,21,39(x1)[1.31123e-14],232(x1)[2.75e-16],403(x1)[2.0067e-13],404(x1)[1e-13],405(x1)[2.0067e-13],406(x1)[1e-13],407(x1)[2.0067e-13],408(x1)[1e-13],409(x1)[2.0067e-13],410(x1)[1e-13],411(x1)[2.0067e-13],412(x1)[1e-13],413(x1)[2.0067e-13],414(x1)[1e-13],415(x1)[2.0067e-13],416(x1)[1e-13],417(x1)[1e-13],418(x1)[2.0067e-13],419(x1)[1e-13],420(x1)[2.0067e-13],421(x1)[1e-13],

11,H+,SRC:,3,16(x1)[3.81324e-17],173(x1)[6.8e-16],251(x1)[6.4e-16],
11,H+,LOS:,16,52(x1)[2.19477e-42],242(x1)[3.8e-16],243(x1)[1.17e-15],244(x1)[1.9e-15],245(x1)[3.1e-41],246(x1)[8.2e-15],422(x1)[2.0067e-13],423(x1)[2.0067e-13],424(x1)[2.0067e-13],425(x1)[2.0067e-13],426(x1)[2.0067e-13],427(x1)[2.0067e-13],428(x1)[2.0067e-13],429(x1)[1e-13],430(x1)[2.0067e-13],431(x1)[2.0067e-13],

12,H2+,SRC:,3,18(x1)[1.52915e-19],22(x1)[8.23504e-16],158(x1)[7.14276e-19],
12,H2+,LOS:,26,40(x1)[1.53855e-15],53(x1)[2.19477e-42],250(x1)[7.83e-16],251(x1)[6.4e-16],252(x1)[2e-15],253(x1)[3.43e-15],254(x1)[3.86e-15],432(x1)[2.0067e-13],433(x1)[1e-13],434(x1)[2.0067e-13],435(x1)[1e-13],436(x1)[2.0067e-13],437(x1)[1e-13],438(x1)[2.0067e-13],439(x1)[1e-13],440(x1)[1e-13],441(x1)[2.0067e-13],442(x1)[1e-13],443(x1)[2.0067e-13],444(x1)[1e-13],445(x1)[2.0067e-13],446(x1)[1e-13],447(x1)[2.0067e-13],448(x1)[1e-13],449(x1)[2.0067e-13],450(x1)[1e-13],

13,H3+,SRC:,2,245(x1)[3.1e-41],252(x1)[2e-15],
13,H3+,LOS:,15,41(x1)[1.97063e-13],42(x1)[2.28766e-16],255(x1)[8e-16],256(x1)[3e-15],257(x1)[7e-16],451(x1)[1e-13],452(x1)[1e-13],453(x1)[1e-13],454(x1)[1e-13],455(x1)[1e-13],456(x1)[1e-13],457(x1)[1e-13],458(x1)[1e-13],459(x1)[1e-13],460(x1)[1e-13],

14,OH+,SRC:,5,15(x1)[1.47336e-16],122(x1)[3.4e-16],174(x1)[1.7e-15],175(x1)[3.3e-16],255(x1)[8e-16],
14,OH+,LOS:,28,54(x1)[2.19477e-42],258(x1)[5.9e-16],259(x1)[5.2e-16],260(x1)[1.3e-15],261(x1)[2.13e-16],262(x1)[9.7e-16],263(x1)[7e-16],264(x1)[1.59e-15],265(x1)[1.3e-15],461(x1)[2.0067e-13],462(x1)[1e-13],463(x1)[2.0067e-13],464(x1)[1e-13],465(x1)[2.0067e-13],466(x1)[1e-13],467(x1)[2.0067e-13],468(x1)[1e-13],469(x1)[1e-13],470(x1)[2.0067e-13],471(x1)[1e-13],472(x1)[2.0067e-13],473(x1)[1e-13],474(x1)[2.0067e-13],475(x1)[1e-13],476(x1)[2.0067e-13],477(x1)[1e-13],478(x1)[2.0067e-13],479(x1)[1e-13],

15,H2O+,SRC:,10,14(x1)[9.22597e-16],124(x1)[1.19e-15],140(x1)[2.3e-15],159(x1)[3e-15],177(x1)[3.2e-15],246(x1)[8.2e-15],254(x1)[3.86e-15],262(x1)[9.7e-16],263(x1)[7e-16],264(x1)[1.59e-15],
15,H2O+,LOS:,30,43(x1)[1.03458e-14],44(x1)[5.19185e-15],45(x1)[5.19185e-15],55(x1)[2.19477e-42],268(x1)[1.9e-16],269(x1)[5.5e-17],270(x1)[4.3e-16],271(x1)[4.6e-16],272(x1)[1.2e-15],273(x1)[7.6e-16],274(x1)[1.7e-15],480(x1)[2.0067e-13],481(x1)[1e-13],482(x1)[2.0067e-13],483(x1)[1e-13],484(x1)[2.0067e-13],485(x1)[1e-13],486(x1)[2.0067e-13],487(x1)[1e-13],488(x1)[1e-13],489(x1)[2.0067e-13],490(x1)[1e-13],491(x1)[2.0067e-13],492(x1)[1e-13],493(x1)[2.0067e-13],494(x1)[1e-13],495(x1)[2.0067e-13],496(x1)[1e-13],497(x1)[2.0067e-13],498(x1)[1e-13],

16,H3O+,SRC:,5,253(x1)[3.43e-15],256(x1)[3e-15],265(x1)[1.3e-15],273(x1)[7.6e-16],274(x1)[1.7e-15],
16,H3O+,LOS:,13,46(x1)[2.06916e-14],275(x1)[1.5e-18],276(x1)[5.5e-16],499(x1)[1e-13],500(x1)[1e-13],501(x1)[1e-13],502(x1)[1e-13],503(x1)[1e-13],504(x1)[1e-13],505(x1)[1e-13],506(x1)[1e-13],507(x1)[1e-13],508(x1)[1e-13],

17,e,SRC:,66,1(x1)[1.99257e-15],2(x1)[1.13852e-16],3(x1)[1.47884e-15],4(x2)[1.28411e-15],5(x1)[5.05071e-15],6(x2)[1.6266e-15],7(x1)[6.35869e-15],8(x1)[4.16592e-15],9(x1)[7.79935e-16],10(x2)[1.97111e-15],11(x1)[1.28705e-13],12(x1)[5.98239e-15],13(x2)[1.55741e-15],14(x2)[9.22597e-16],15(x2)[1.47336e-16],16(x2)[3.81324e-17],17(x2)[4.17455e-18],18(x2)[1.52915e-19],19(x1)[5.99089e-15],20(x1)[1.56455e-17],21(x1)[5.05785e-15],22(x2)[8.23504e-16],23(x2)[5.72435e-15],47(x1)[2.19477e-42],48(x1)[2.19477e-42],49(x1)[2.19477e-42],50(x1)[2.19477e-42],51(x1)[2.19477e-42],52(x1)[2.19477e-42],53(x1)[2.19477e-42],54(x1)[2.19477e-42],55(x1)[2.19477e-42],74(x1)[2.6e-16],75(x1)[1e-18],76(x1)[2.2e-15],77(x1)[1.9e-15],78(x1)[1.4e-16],79(x1)[1e-18],80(x1)[3e-16],81(x1)[3e-16],82(x1)[2.6e-16],83(x1)[7e-16],84(x1)[5e-16],85(x1)[1.01171e-25],86(x1)[2.1e-15],87(x1)[2.5e-15],88(x1)[1.5e-16],89(x1)[1.91976e-24],90(x1)[6e-16],91(x1)[2e-16],92(x1)[1.4e-15],93(x1)[3e-16],94(x1)[2.3e-17],95(x1)[3e-16],96(x1)[2.4e-19],97(x1)[5e-18],98(x1)[5.1e-18],99(x1)[2.3e-19],100(x1)[1e-18],101(x1)[1e-18],102(x1)[1e-18],103(x1)[1e-18],104(x1)[1.2e-15],105(x1)[1.8e-15],106(x1)[2e-16],107(x1)[1.8e-15],
