#Tg,--->,298
#Te,--->,30173
#No.,Rate,I1,I2,I3,I4,--->,O1,O2,O3,O4
#1,8.15991e-17,e,N2,,,--->,N(2_D),N,e,,
#2,3.48162e-17,e,N2,,,--->,N2(A_3_Sigma),e,,,
#3,5.1571e-16,e,N2,,,--->,N2(B_3_Pi),e,,,
#4,3.1427e-17,e,N2,,,--->,N2+,e,e,,
#5,4.8134e-15,e,N,,,--->,N(2_D),e,,,
#6,5.43759e-17,e,N,,,--->,N+,e,e,,
#7,2.01943e-15,e,O2,,,--->,O,O,e,,
#8,9.81192e-16,e,O2,,,--->,O(1_D),O,e,,
#9,5.35339e-16,e,O2,,,--->,O2(a_1_Delta),e,,,
#10,1.47125e-18,e,O2,,,--->,O2+,e,e,,
#11,4.04516e-14,e,O3,,,--->,O,O2,e,,
#12,3.50752e-15,e,O,,,--->,O(1_D),e,,,
#13,3.7701e-17,e,O,,,--->,O+,e,e,,
#14,3.01233e-17,e,H2O,,,--->,H2O+,e,e,,
#15,3.15036e-20,e,H2O,,,--->,OH+,H,e,e,
#16,1.09092e-20,e,H2O,,,--->,H+,OH,e,e,
#17,9.01839e-22,e,H2O,,,--->,O+,H2,e,e,
#18,9.15706e-24,e,H2O,,,--->,H2+,O,e,e,
#19,7.32034e-16,e,H2O,,,--->,OH,H,e,,
#20,7.72317e-19,e,H2O,,,--->,H2,O(1_D),e,,
#21,1.03995e-15,e,H2,,,--->,H,H,e,,
#22,1.59187e-17,e,H2,,,--->,H2+,e,e,,
#23,2.49518e-16,e,N2O5,,,--->,NO2+,NO3,e,e,
#24,5.95288e-42,e,N+,M,,--->,N,M,,,
#25,1.21444e-15,e,N2+,,,--->,N,N,,,
#26,1.09738e-15,e,N2+,,,--->,N(2_D),N,,,
#27,5.95288e-42,e,N2+,M,,--->,N2,M,,,
#28,1.9919e-14,e,N3+,,,--->,N2,N,,,
#29,1.99831e-13,e,N4+,,,--->,N2,N2,,,
#30,5.95288e-42,e,O+,M,,--->,O,M,,,
#31,1.22907e-14,e,O2+,,,--->,O,O,,,
#32,9.0717e-15,e,O2+,,,--->,O,O(1_D),,,
#33,5.95288e-42,e,O2+,M,,--->,O2,M,,,
#34,1.39318e-13,e,O4+,,,--->,O2,O2,,,
#35,1.9919e-14,e,N2O+,,,--->,N2,O,,,
#36,1.66613e-15,e,NO+,,,--->,N,O,,,
#37,6.66451e-15,e,NO+,,,--->,N(2_D),O,,,
#38,5.95288e-42,e,NO+,M,,--->,NO,M,,,
#39,1.9919e-14,e,NO2+,,,--->,NO,O,,,
#40,2.20433e-15,e,H2+,,,--->,H,H,,,
#41,2.9936e-13,e,H3+,,,--->,H,H2,,,
#42,5.14843e-16,e,H3+,,,--->,H,H,H,,
#43,1.57164e-14,e,H2O+,,,--->,OH,H,,,
#44,7.88699e-15,e,H2O+,,,--->,O,H2,,,
#45,7.88699e-15,e,H2O+,,,--->,O,H,H,,
#46,3.14328e-14,e,H3O+,,,--->,OH,H,H,,
#47,9.45562e-41,e,e,N+,,--->,N,e,,,
#48,9.45562e-41,e,e,N2+,,--->,N2,e,,,
#49,9.45562e-41,e,e,O+,,--->,O,e,,,
#50,9.45562e-41,e,e,O2+,,--->,O2,e,,,
#51,9.45562e-41,e,e,NO+,,--->,NO,e,,,
#52,9.45562e-41,e,e,H+,,--->,H,e,,,
#53,9.45562e-41,e,e,H2+,,--->,H2,e,,,
#54,9.45562e-41,e,e,OH+,,--->,OH,e,,,
#55,9.45562e-41,e,e,H2O+,,--->,H2O,e,,,
#56,1e-43,e,O,O2,,--->,O-,O2,,,
#57,1e-43,e,O,O2,,--->,O2-,O,,,
#58,1.88967e-43,e,O2,O2,,--->,O2-,O2,,,
#59,1.23888e-45,e,O2,N2,,--->,O2-,N2,,,
#60,3.14938e-17,e,O2,,,--->,O-,O,,,
#61,2.81126e-17,e,O2,,,--->,O2-,,,,
#62,1e-17,e,O3,,,--->,O-,O2,,,
#63,1e-15,e,O3,,,--->,O2-,O,,,
#64,1e-43,e,O3,M,,--->,O3-,M,,,
#65,2e-16,e,N2O,,,--->,O-,N2,,,
#66,8e-43,e,NO,M,,--->,NO-,M,,,
#67,1e-17,e,NO2,,,--->,O-,NO,,,
#68,1.5e-42,e,NO2,M,,--->,NO2-,M,,,
#69,1e-42,e,NO3,M,,--->,NO3-,M,,,
#70,9.38082e-17,e,H2O,,,--->,H-,OH,,,
#71,1.06776e-17,e,H2O,,,--->,O-,H2,,,
#72,3.1284e-18,e,H2O,,,--->,OH-,H,,,
#73,5e-14,e,HNO3,,,--->,NO2-,OH,,,
#74,2.6e-16,O-,N,,,--->,NO,e,,,
#75,1e-18,O-,N2,,,--->,N2O,e,,,
#76,2.2e-15,O-,N2(A_3_Sigma),,,--->,N2,O,e,,
#77,1.9e-15,O-,N2(B_3_Pi),,,--->,N2,O,e,,
#78,1.4e-16,O-,O,,,--->,O2,e,,,
#79,1e-18,O-,O2,,,--->,O3,e,,,
#80,3e-16,O-,O2(a_1_Delta),,,--->,O3,e,,,
#81,3e-16,O-,O3,,,--->,O2,O2,e,,
#82,2.6e-16,O-,NO,,,--->,NO2,e,,,
#83,7e-16,O-,H2,,,--->,H2O,e,,,
#84,5e-16,O2-,N,,,--->,NO2,e,,,
#85,1.01171e-25,O2-,N2,,,--->,N2,O2,e,,
#86,2.1e-15,O2-,N2(A_3_Sigma),,,--->,N2,O2,e,,
#87,2.5e-15,O2-,N2(B_3_Pi),,,--->,N2,O2,e,,
#88,1.5e-16,O2-,O,,,--->,O3,e,,,
#89,1.91976e-24,O2-,O2,,,--->,O2,O2,e,,
#90,6e-16,O2-,O3,,,--->,O3,O2,e,,
#91,2e-16,O2-,O2(a_1_Delta),,,--->,O2,O2,e,,
#92,1.4e-15,O2-,H,,,--->,HO2,e,,,
#93,3e-16,O3-,O,,,--->,O2,O2,e,,
#94,2.3e-17,O3-,O2,,,--->,O3,O2,e,,
#95,3e-16,O3-,O3,,,--->,O2,O2,O2,e,
#96,2.4e-19,NO-,M,,,--->,NO,M,e,,
#97,5e-18,NO-,NO,,,--->,NO,NO,e,,
#98,5.1e-18,NO-,N2O,,,--->,NO,N2O,e,,
#99,2.3e-19,NO-,H2,,,--->,NO,H2,e,,
#100,1e-18,NO2-,O,,,--->,NO3,e,,,
#101,1e-18,NO2-,N,,,--->,N2,O2,e,,
#102,1e-18,NO3-,O,,,--->,NO2,O2,e,,
#103,1e-18,NO3-,N,,,--->,N2,O3,e,,
#104,1.2e-15,H-,O2,,,--->,HO2,e,,,
#105,1.8e-15,H-,H,,,--->,H2,e,,,
#106,2e-16,OH-,O,,,--->,HO2,e,,,
#107,1.8e-15,OH-,H,,,--->,H2O,e,,,
#108,1e-41,N+,N,M,,--->,N2+,M,,,
#109,4.6e-41,N+,N2,M,,--->,N3+,M,,,
#110,5.5e-16,N+,N2O,,,--->,NO+,N2,,,
#111,4.72e-16,N+,NO,,,--->,NO+,N,,,
#112,8.33e-17,N+,NO,,,--->,N2+,O,,,
#113,1e-18,N+,NO,,,--->,O+,N2,,,
#114,3e-16,N+,NO2,,,--->,NO2+,N,,,
#115,5e-16,N+,NO2,,,--->,NO+,NO,,,
#116,1e-18,N+,O,,,--->,O+,N,,,
#117,1e-41,N+,O,M,,--->,NO+,M,,,
#118,2.7e-16,N+,O2,,,--->,NO+,O,,,
#119,2.8e-17,N+,O2,,,--->,O+,NO,,,
#120,3e-16,N+,O2,,,--->,O2+,N,,,
#121,5e-16,N+,O3,,,--->,NO+,O2,,,
#122,3.4e-16,N+,OH,,,--->,OH+,N,,,
#123,3.4e-16,N+,OH,,,--->,NO+,H,,,
#124,1.19e-15,N+,H2O,,,--->,H2O+,N,,,
#125,2.1e-16,N+,H2O,,,--->,NO+,H2,,,
#126,1e-18,N2+,N,,,--->,N+,N2,,,
#127,1.00671e-41,N2+,N,M,,--->,N3+,M,,,
#128,1.00671e-41,N2+,N2,M,,--->,N4+,M,,,
#129,3e-16,N2+,N2(A_3_Sigma),,,--->,N3+,N,,,
#130,6e-16,N2+,N2O,,,--->,N2O+,N2,,,
#131,4e-16,N2+,N2O,,,--->,NO+,N,N2,,
#132,3.9e-16,N2+,NO,,,--->,NO+,N2,,,
#133,5e-17,N2+,NO2,,,--->,NO+,N2O,,,
#134,3e-16,N2+,NO2,,,--->,NO2+,N2,,,
#135,1.4e-16,N2+,O,,,--->,NO+,N,,,
#136,1.81208e-16,N2+,O,,,--->,NO+,N(2_D),,,
#137,1.00335e-17,N2+,O,,,--->,O+,N2,,,
#138,5e-17,N2+,O2,,,--->,O2+,N2,,,
#139,1e-16,N2+,O3,,,--->,O2+,O,N2,,
#140,2.3e-15,N2+,H2O,,,--->,H2O+,N2,,,
#141,6.6e-17,N3+,N,,,--->,N2+,N2,,,
#142,2.3e-17,N3+,O2,,,--->,O2+,N,N2,,
#143,2e-17,N3+,O2,,,--->,NO+,O,N2,,
#144,4.4e-17,N3+,O2,,,--->,NO2+,N2,,,
#145,7e-17,N3+,NO,,,--->,NO+,N2,N,,
#146,7e-17,N3+,NO,,,--->,N2O+,N2,,,
#147,5e-17,N3+,N2O,,,--->,NO+,N2,N2,,
#148,7e-17,N3+,NO2,,,--->,NO+,NO,N2,,
#149,7e-17,N3+,NO2,,,--->,NO2+,N,N2,,
#150,2.46493e-15,N4+,N2,,,--->,N2+,N2,N2,,
#151,3e-16,N4+,N2O,,,--->,N2O+,N2,N2,,
#152,1e-17,N4+,N,,,--->,N+,N2,N2,,
#153,3.9e-16,N4+,NO,,,--->,NO+,N2,N2,,
#154,2.5e-16,N4+,NO2,,,--->,NO2+,N2,N2,,
#155,5e-17,N4+,NO2,,,--->,NO+,N2O,N2,,
#156,2.5e-16,N4+,O,,,--->,O+,N2,N2,,
#157,2.4e-16,N4+,O2,,,--->,O2+,N2,N2,,
#158,7.14276e-19,N4+,H2,,,--->,H2+,N2,N2,,
#159,3e-15,N4+,H2O,,,--->,H2O+,N2,N2,,
#160,1e-41,O+,N,M,,--->,NO+,M,,,
#161,6.08081e-41,O+,N2,M,,--->,NO+,N,M,,
#162,1e-41,O+,O,M,,--->,O2+,M,,,
#163,2.10704e-17,O+,O2,,,--->,O2+,O,,,
#164,1e-16,O+,O3,,,--->,O2+,O2,,,
#165,1.3e-16,O+,N(2_D),,,--->,N+,O,,,
#166,1e-18,O+,NO,,,--->,NO+,O,,,
#167,3e-18,O+,NO,,,--->,O2+,N,,,
#168,6.3e-16,O+,N2O,,,--->,N2O+,O,,,
#169,2.3e-16,O+,N2O,,,--->,NO+,NO,,,
#170,2e-17,O+,N2O,,,--->,O2+,N2,,,
#171,5e-16,O+,NO2,,,--->,NO+,O2,,,
#172,1.6e-15,O+,NO2,,,--->,NO2+,O,,,
#173,6.8e-16,O+,H,,,--->,H+,O,,,
#174,1.7e-15,O+,H2,,,--->,OH+,H,,,
#175,3.3e-16,O+,OH,,,--->,OH+,O,,,
#176,3.6e-16,O+,OH,,,--->,O2+,H,,,
#177,3.2e-15,O+,H2O,,,--->,H2O+,O,,,
#178,5.60023e-43,O2+,O2,M,,--->,O4+,M,,,
#179,1.5e-16,O2+,N,,,--->,NO+,O,,,
#180,1e-23,O2+,N2,,,--->,NO+,NO,,,
#181,8.8e-16,O2+,N2O5,,,--->,NO2+,NO3,O2,,
#182,4.6e-16,O2+,NO,,,--->,NO+,O2,,,
#183,6.6e-16,O2+,NO2,,,--->,NO2+,O2,,,
#184,1e-17,O2+,NO2,,,--->,NO+,O3,,,
#185,3e-16,O4+,O,,,--->,O2+,O3,,,
#186,1.58341e-19,O4+,O2,,,--->,O2+,O2,O2,,
#187,6.8e-16,O4+,NO,,,--->,NO+,O2,O2,,
#188,3e-16,O4+,NO2,,,--->,NO2+,O2,O2,,
#189,1.10738e-42,O-,O2,M,,--->,O3-,M,,,
#190,1e-16,O-,O2(a_1_Delta),,,--->,O2-,O,,,
#191,8e-16,O-,O3,,,--->,O3-,O,,,
#192,2e-16,O-,N2O,,,--->,NO-,NO,,,
#193,2e-18,O-,N2O,,,--->,N2O-,O,,,
#194,1e-41,O-,NO,M,,--->,NO2-,M,,,
#195,1.2e-15,O-,NO2,,,--->,NO2-,O,,,
#196,3e-16,O-,NO3,,,--->,NO3-,O,,,
#197,3.3e-17,O-,H2,,,--->,OH-,H,,,
#198,1.4e-15,O-,H2O,,,--->,OH-,OH,,,
#199,3.3e-16,O2-,O,,,--->,O-,O2,,,
#200,3.52349e-43,O2-,O2,M,,--->,O4-,M,,,
#201,3.5e-16,O2-,O3,,,--->,O3-,O2,,,
#202,1e-17,O2-,N2O,,,--->,O3-,N2,,,
#203,7e-16,O2-,NO2,,,--->,NO2-,O2,,,
#204,5e-16,O2-,NO3,,,--->,NO3-,O2,,,
#205,2.8e-16,O2-,HNO3,,,--->,NO3-,HO2,,,
#206,1e-17,O3-,O,,,--->,O2-,O2,,,
#207,1e-17,O3-,NO,,,--->,NO2-,O2,,,
#208,1e-17,O3-,NO,,,--->,NO3-,O,,,
#209,2e-17,O3-,NO2,,,--->,NO3-,O2,,,
#210,7e-17,O3-,NO2,,,--->,NO2-,O3,,,
#211,5e-16,O3-,NO3,,,--->,NO3-,O3,,,
#212,8.4e-16,O3-,H,,,--->,OH-,O2,,,
#213,2.5e-16,O4-,NO,,,--->,NO3-,O2,,,
#214,3e-16,O4-,O,,,--->,O-,O2,O2,,
#215,4e-16,O4-,O,,,--->,O3-,O2,,,
#216,3.00962e-18,O4-,N2,,,--->,O2-,O2,N2,,
#217,2.3e-16,N2O+,NO,,,--->,NO+,N2O,,,
#218,1.2e-17,N2O+,N2O,,,--->,NO+,NO,N2,,
#219,4.29e-16,N2O+,NO2,,,--->,NO+,N2,O2,,
#220,2.21e-16,N2O+,NO2,,,--->,NO2+,N2O,,,
#221,4.59e-17,N2O+,O2,,,--->,NO+,NO2,,,
#222,2.24e-16,N2O+,O2,,,--->,O2+,N2O,,,
#223,5.9e-16,NO+,N2O5,,,--->,NO2+,NO2,NO2,,
#224,1e-21,NO+,O3,,,--->,NO2+,O2,,,
#225,1.00671e-41,NO+,N,M,,--->,N2O+,M,,,
#226,2.8e-20,NO-,N2O,,,--->,NO2-,N2,,,
#227,3e-16,NO-,NO2,,,--->,NO2-,NO,,,
#228,3e-16,NO-,NO3,,,--->,NO3-,NO,,,
#229,5e-16,NO-,O2,,,--->,O2-,NO,,,
