#N+,N2+,N3+,N4+,O+,O2+,O4+,NO+,N2O+,NO2+,H+,H2+,H3+,OH+,H2O+,H3O+,e,O-,O2-,O3-,O4-,NO-,N2O-,NO2-,NO3-,H-,OH-,N(2_D),N2(A_3_Sigma),N2(B_3_Pi),O(1_D),H,N,O,O2(a_1_Delta),O3,NO,N2O,NO2,NO3,N2O3,N2O4,N2O5,H2,OH,HO2,H2O2,HNO,HNO2,HNO3,N2,O2,H2O,Time(s),StepNo
0,0,0,0,0,6.4593,575.706,0,0,0,0,0,0,0,0,543.193,0,0,700.245,0,516.478,0,0,0,0,0,0,0,0,0,0,0,3853.4,97826.8,10984.4,15238.3,3223.71,0,0,0,0,0,0,0,12291.9,1993.26,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,3.5095e-06,5200000
0,0,0,0,0,6.45929,575.705,0,0,0,0,0,0,0,0,543.193,0,0,700.243,0,516.476,0,0,0,0,0,0,0,0,0,0,0,3852.61,95820.6,10984.2,17245.3,3224.49,0,0,0,0,0,0,0,12291.9,1993.26,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,4.0095e-06,5400000
0,0,0,0,0,6.45929,575.704,0,0,0,0,0,0,0,0,543.193,0,0,700.241,0,516.475,0,0,0,0,0,0,0,0,0,0,0,3851.83,93855.6,10984,19211.1,3225.28,0,0,0,0,0,0,0,12291.9,1993.26,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,4.5095e-06,5600000
0,0,0,0,0,6.45928,575.704,0,0,0,0,0,0,0,0,543.193,0,0,700.239,0,516.473,0,0,0,0,0,0,0,0,0,0,0,3851.04,91930.9,10983.7,21136.6,3226.07,0,0,0,0,0,0,0,12291.9,1993.26,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,5.0095e-06,5800000
0,0,0,0,0,6.45927,575.703,0,0,0,0,0,0,0,0,543.193,0,0,700.236,0,516.471,0,0,0,0,0,0,0,0,0,0,0,3850.25,90045.6,10983.5,23022.6,3226.85,0,0,0,0,0,0,0,12291.9,1993.26,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,5.5095e-06,6000000
0,0,0,0,0,6.45926,575.703,0,0,0,0,0,0,0,0,543.193,0,0,700.234,0,516.47,0,0,0,0,0,0,0,0,0,0,0,3849.47,88199.1,10983.3,24870,3227.64,0,0,0,0,0,0,0,12291.9,1993.26,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,6.0095e-06,6200000
0,0,0,0,0,6.45926,575.702,0,0,0,0,0,0,0,0,543.193,0,0,700.232,0,516.468,0,0,0,0,0,0,0,0,0,0,0,3848.68,86390.4,10983.1,26679.4,3228.43,0,0,0,0,0,0,0,12291.9,1993.26,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,6.5095e-06,6400000
0,0,0,0,0,6.45925,575.701,0,0,0,0,0,0,0,0,543.193,0,0,700.23,0,516.466,0,0,0,0,0,0,0,0,0,0,0,3847.9,84618.8,10982.9,28451.8,3229.21,0,0,0,0,0,0,0,12291.9,1993.26,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,7.0095e-06,6600000
0,0,0,0,0,6.45924,575.701,0,0,0,0,0,0,0,0,543.193,0,0,700.227,0,516.465,0,0,0,0,0,0,0,0,0,0,0,3847.11,82883.6,10982.7,30187.8,3230,0,0,0,0,0,0,0,12291.9,1993.26,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,7.5095e-06,6800000
0,0,0,0,0,6.45924,575.7,0,0,0,0,0,0,0,0,543.193,0,0,700.225,0,516.463,0,0,0,0,0,0,0,0,0,0,0,3846.33,81184,10982.5,31888.2,3230.78,0,0,0,0,0,0,0,12291.9,1993.26,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,8.0095e-06,7000000
