#N+,N2+,N3+,N4+,O+,O2+,O4+,NO+,N2O+,NO2+,H+,H2+,H3+,OH+,H2O+,H3O+,e,O-,O2-,O3-,O4-,NO-,N2O-,NO2-,NO3-,H-,OH-,N(2_D),N2(A_3_Sigma),N2(B_3_Pi),O(1_D),H,N,O,O2(a_1_Delta),O3,NO,N2O,NO2,NO3,N2O3,N2O4,N2O5,H2,OH,HO2,H2O2,HNO,HNO2,HNO3,N2,O2,H2O,Time(s),StepNo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,5e-11,20000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,1e-10,40000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,1.5e-10,60000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,2e-10,80000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,2.5e-10,100000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,3e-10,120000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,3.5e-10,140000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,4e-10,160000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,4.5e-10,180000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,5e-10,200000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,5.5e-10,220000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,6e-10,240000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,6.5e-10,260000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,7e-10,280000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,7.5e-10,300000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,8e-10,320000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,8.5e-10,340000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,9e-10,360000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,9.5e-10,380000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,1e-09,400000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,1.5e-09,600000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,2e-09,800000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92e+25,4.8e+24,1.2e+24,2.5e-09,1000000
